address,lat,lng
"Llavallol 3883, Villa Devoto, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.59639001386072,-58.50330001604897
"Amadeo Jacques 7020, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.636379990091726,-58.528670025304265
"José León Suárez 415, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.64412000712199,-58.52739999933513
"José León Suárez 2161, Mataderos, Ciudad de Buenos Aires, C1288, Ciudad Autónoma de Buenos Aires",-34.66171001766888,-58.51446001721288
"José León Suárez 2161, Mataderos, Ciudad de Buenos Aires, C1288, Ciudad Autónoma de Buenos Aires",-34.66171001766888,-58.51446001721288
"José León Suárez 2161, Mataderos, Ciudad de Buenos Aires, C1288, Ciudad Autónoma de Buenos Aires",-34.66171001766888,-58.51446001721288
"Amadeo Jacques 7020, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.636379990091726,-58.528670025304265
"Fonrouge 2590, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.66188000266528,-58.486609970446025
"Andalgalá 1671, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.656399998188206,-58.51423999225453
"José León Suárez 2116, Mataderos, Ciudad de Buenos Aires, C1288, Ciudad Autónoma de Buenos Aires",-34.6611700135568,-58.51502001216403
"José León Suárez 1300, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.65324999515584,-58.52571004001689
"Saladillo 2985, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.67062760292915,-58.50456033862629
"Andalgalá 1671, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.656399998188206,-58.51423999225453
"Adolfo González Chaves, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.64130496589527,-58.50900993613015
"José León Suárez 174, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.641250001565204,-58.52749999544001
"Saladillo 2653, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.66800000735931,-58.50802003336513
"Doctor Florentino Ameghino 1286, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.64860914400544,-58.48028777556456
"José León Suárez 470, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.64443001181093,-58.52729002876546
"Doctor Florentino Ameghino 795, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.64436129918986,-58.48549750365616
"José León Suárez 231, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.642109984831,-58.52753000265338
"Gregorio de Laferrere 5180, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65663382386286,-58.48479026976655
"Gregorio de Laferrere 5180, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65663382386286,-58.48479026976655
"Monte 5323, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65851236939446,-58.484838238010695
"Monte 5323, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65851236939446,-58.484838238010695
"José León Suárez 1300, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.65324999515584,-58.52571004001689
"Remedios 4215, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.64693200043368,-58.48270755310665
"Remedios 4215, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.64693200043368,-58.48270755310665
"Remedios 4215, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.64693200043368,-58.48270755310665
"Monte 7045, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.670466897124484,-58.499301402166864
"Monte 7045, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.670466897124484,-58.499301402166864
"Monte 7045, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.670466897124484,-58.499301402166864
"Monte 7045, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.670466897124484,-58.499301402166864
"Monte 5323, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65851236939446,-58.484838238010695
"José León Suárez 1157, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.65196002025714,-58.52687001159734
"Gregorio de Laferrere 3513, Parque Avellaneda, Ciudad de Buenos Aires, C1406, Ciudad Autónoma de Buenos Aires",-34.642482959765225,-58.46821480773944
"Pilar 822, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.648181164572726,-58.51731059182067
"José León Suárez 231, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.642109984831,-58.52753000265338
"Pilar 1600, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65476901067536,-58.50823383287244
"San Pedro 4445, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.648930577186164,-58.48061158002858
"San Pedro 4445, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.648930577186164,-58.48061158002858
"San Pedro 4445, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.648930577186164,-58.48061158002858
"Primera Junta 4822, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.65578319060531,-58.47913143582743
"Primera Junta 4822, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.65578319060531,-58.47913143582743
"Primera Junta 4822, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.65578319060531,-58.47913143582743
"Medina 1610, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.65078999039288,-58.47579002309395
"Medina 1610, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.65078999039288,-58.47579002309395
"Medina 1610, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.65078999039288,-58.47579002309395
"Avenida Eva Perón 4311, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.652950006841195,-58.47347997057879
"José León Suárez 3121, Mataderos, Ciudad de Buenos Aires, C1284, Ciudad Autónoma de Buenos Aires",-34.67146998954539,-58.50221003336003
"Avenida Eva Perón 3988, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.649416150157165,-58.469472836825126
"Avenida Eva Perón 3988, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.649416150157165,-58.469472836825126
"Avenida Eva Perón 3988, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.649416150157165,-58.469472836825126
"Pilar 1113, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.651194482089416,-58.51347425926272
"Monte 5361, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65874066015777,-58.48511420894281
"Monte 5361, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65874066015777,-58.48511420894281
"Gregorio de Laferrere 5186, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65662999761134,-58.48478003334476
"Gregorio de Laferrere 5186, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65662999761134,-58.48478003334476
"Zuviría 4450, Parque Avellaneda, Ciudad de Buenos Aires, C1439, Ciudad Autónoma de Buenos Aires",-34.659594949743216,-58.47518157961067
"Pilar 1995, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65825417273223,-58.504052121210975
"Pilar 1995, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65825417273223,-58.504052121210975
"José León Suárez 1525, Mataderos, Ciudad de Buenos Aires, C1288, Ciudad Autónoma de Buenos Aires",-34.65571273278846,-58.52262564011383
"Gregorio de Laferrere 3938, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.64578498393915,-58.47289957947305
"Mariano Acosta 900, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.640870007984745,-58.4735699922189
"Mariano Acosta 900, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.640870007984745,-58.4735699922189
"Pilar 842, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.64833678250323,-58.51709962277937
"Azul 660, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.63906999427782,-58.47265996899114
"Manuel de Artigas 5934, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.64980000380883,-58.5026700322063
"Avenida Lisandro de la Torre 11, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.639139983169336,-58.5212699782668
"José León Suárez 1421, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.654485289401634,-58.52428387280643
"Gregorio de Laferrere 4886, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.65459998448128,-58.48236001025995
"Pilar 1877, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65711841137699,-58.50542820610909
"Pilar 1877, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65711841137699,-58.50542820610909
"Gregorio de Laferrere 5467, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65841999494397,-58.48709000204089
"Avenida Escalada 1200, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.64865894105239,-58.49034234816298
"Pilar 1176, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65144998144891,-58.51292998460724
"Gregorio de Laferrere 5920, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.6619499915568,-58.491229991657306
"José León Suárez 1339, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.653690003163035,-58.52526001563541
"José León Suárez 1339, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.653690003163035,-58.52526001563541
"José León Suárez 1339, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.653690003163035,-58.52526001563541
"José León Suárez 1339, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.653690003163035,-58.52526001563541
"Pergamino 794, Parque Avellaneda, Ciudad de Buenos Aires, C1406, Ciudad Autónoma de Buenos Aires",-34.64111999824695,-58.47054999250479
"Pilar 1151, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65142147198551,-58.51313562246411
"José León Suárez 162, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.64116820328905,-58.52748615263308
"Medina 1610, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.65078999039288,-58.47579002309395
"Pilar 1142, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.651081754353875,-58.51342191195919
"Azul 744, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.639889995865474,-58.472289991784976
"Azul 869, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.64136998850916,-58.47176997851197
"José León Suárez 162, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.64116820328905,-58.52748615263308
"Pergamino 477, Parque Avellaneda, Ciudad de Buenos Aires, C1406, Ciudad Autónoma de Buenos Aires",-34.63790998078785,-58.47205999236184
"Pergamino 477, Parque Avellaneda, Ciudad de Buenos Aires, C1406, Ciudad Autónoma de Buenos Aires",-34.63790998078785,-58.47205999236184
"Monte 4806, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.65490709904267,-58.48044852212298
"Pilar 998, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.6497276205243,-58.51525396255128
"Oliden 2214, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65912998405245,-58.49657999281612
"Pergamino 1115, Parque Avellaneda, Ciudad de Buenos Aires, C1406, Ciudad Autónoma de Buenos Aires",-34.644280017653614,-58.46745002943437
"Tonelero 6340, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.64458000596826,-58.51814998244781
"Pizarro 6938, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.654670015282306,-58.51368997176816
"José Enrique Rodó 5661, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65357001621908,-58.498210021526646
"Homero 782, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.64558998339138,-58.49169996496835
"Carhué 1274, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.6523400138376,-58.52097996441693
"Carhué 1568, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.655050008862766,-58.51713996311517
"Coronel Ramon Falcón 6789, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.640200000554415,-58.52211998706783
"Primera Junta 4950, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65691506533865,-58.48067314875785
"Oliden 1870, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65628001124425,-58.5000599913765
"José León Suárez 1222, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.65259042875749,-58.52651968844924
"Avenida Eva Perón 7423, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.67350347580516,-58.50092498534831
"Basualdo 780, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.645070012027894,-58.498259977669576
"Avenida Juan Bautista Alberdi 4452, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.6417981426755,-58.488755858943485
"Avenida Lisandro de la Torre 2198, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.66001608981809,-58.50313040725637
"Pilar 1947, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.657840009153745,-58.504559983734296
"Bynnon 6827, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.63714001916216,-58.525739963411226
"Miralla 131, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.640599984973946,-58.510850015334256
"Gregorio de Laferrere 5940, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.66214998376656,-58.49148002382903
"Gregorio de Laferrere 5835, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.66104998470333,-58.490270012286615
"Avenida Rivadavia 10910, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.63923000480944,-58.51761002024524
"Avenida Eva Perón 7453, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.67370093212139,-58.50129810814813
"Medina 618, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.64213999204437,-58.48667995933755
"Avenida Larrazábal 1336, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65157226809295,-58.50181487589191
"Avenida Rivadavia 10444, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.63934999175339,-58.51072998648078
"Fragata La Argentina 1845, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65872999963292,-58.51525001158717
"Montiel 2480, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.664429987158826,-58.50894003105766
"Laguna 1264, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.646059998611946,-58.47160996798036
"José León Suárez 1260, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.653019995732706,-58.52601002833154
"Avenida Juan Bautista Alberdi 5957, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65265001852654,-58.5037900221086
"Fonrouge 1417, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.651570010302386,-58.49995999527162
"White 1970, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.655410011604154,-58.47703004184972
"Murguiondo 1594, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.653349991260725,-58.50488000479754
"Avenida Larrazábal 2174, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65938001622417,-58.49343996424854
"Pilar 1143, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65137368463896,-58.51320691442172
"Gregorio de Laferrere 5670, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65989146902436,-58.4886817425071
"Avenida General Paz Este 10876, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.642610007264935,-58.52884001030067
Parque Avellaneda,-34.64582999999993,-58.46715999999998
"Moreto 971, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.64651999745821,-58.48452002670827
"Martiniano Leguizamón 1969, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.656720019251445,-58.50307001662584
"José León Suárez 1746, Mataderos, Ciudad de Buenos Aires, C1288, Ciudad Autónoma de Buenos Aires",-34.65833001521338,-58.51893000235731
"José León Suárez 1472, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.65487000749208,-58.52356997249814
"Pilar 1588, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65469998058616,-58.50833997060933
"San Pedro 5872, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65948802543578,-58.49281202964445
"Avenida Bruix 4774, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.64556999255231,-58.49274996597913
"Avenida Bruix 4774, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.64556999255231,-58.49274996597913
"José Enrique Rodó 7290, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.6641100080051,-58.51069000480263
"Zinny 1916, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.65510000691521,-58.46772001053566
"Oliden 470, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.643719980792945,-58.51565997047148
"Avenida Larrazábal 775, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.646710015203205,-58.50800997508131
"Madero 121, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.63796002074981,-58.52516001953052
"Saladillo 1716, Mataderos, Ciudad de Buenos Aires, C1440, Ciudad Autónoma de Buenos Aires",-34.65971001175219,-58.518820031787655
"Pilar 643, Liniers, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.64658001188495,-58.519550011735205
"Avenida Emilio Castro 6890, Mataderos, Ciudad de Buenos Aires, C1408, Ciudad Autónoma de Buenos Aires",-34.652230001358426,-58.515840013751685
"José Enrique Rodó 3747, Parque Avellaneda, Ciudad de Buenos Aires, C1407, Ciudad Autónoma de Buenos Aires",-34.638700017071656,-58.47747998241218
"Tres Arroyos 765, Villa Crespo, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.604508749375135,-58.45224760163405
"Avenida de los Constituyentes 2700, Paternal, Ciudad de Buenos Aires, C1427, Ciudad Autónoma de Buenos Aires",-34.594755215227906,-58.4721175403082
"Asunción 2970, Agronomía, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.59267159552311,-58.49777017947718
"Asunción 2970, Agronomía, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.59267159552311,-58.49777017947718
"Avenida del Campo, Paternal, Ciudad de Buenos Aires, C1427, Ciudad Autónoma de Buenos Aires",-34.59044343812867,-58.467047008197575
"Bella Vista 1004, Paternal, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.59733924305524,-58.46330889583693
"Bella Vista 1004, Paternal, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.59733924305524,-58.46330889583693
"Avenida del Campo, Paternal, Ciudad de Buenos Aires, C1427, Ciudad Autónoma de Buenos Aires",-34.59044343812867,-58.467047008197575
"Las Flores 23, Paternal, Ciudad de Buenos Aires, C1427, Ciudad Autónoma de Buenos Aires",-34.58991806680557,-58.46799997728872
"Avenida Triunvirato 3005, Villa Ortúzar, Ciudad de Buenos Aires, C1427, Ciudad Autónoma de Buenos Aires",-34.584449992787306,-58.465030006349565
"Avenida Juan B. Justo 2211, Villa Crespo, Capital Federal, C1414, Ciudad Autónoma de Buenos Aires",-34.59229998038723,-58.44097000474156
"Julián Álvarez 124, Villa Crespo, Ciudad de Buenos Aires, C1414, Ciudad Autónoma de Buenos Aires",-34.60271001076452,-58.43942002320635
"Avenida Juan B. Justo 2213, Villa Crespo, Capital Federal, C1414, Ciudad Autónoma de Buenos Aires",-34.59229162264821,-58.44100349246035
"Las Flores 16, Paternal, Ciudad de Buenos Aires, C1427, Ciudad Autónoma de Buenos Aires",-34.58980481910379,-58.468051645098
"Galicia 238, Villa Crespo, Ciudad de Buenos Aires, C1414, Ciudad Autónoma de Buenos Aires",-34.60240998054036,-58.44608003201246
"Las Flores 46, Paternal, Ciudad de Buenos Aires, C1427, Ciudad Autónoma de Buenos Aires",-34.58984999199856,-58.46809996220661
"Thames 455, Villa Crespo, Capital Federal, C1414, Ciudad Autónoma de Buenos Aires",-34.59596728006146,-58.44395329877408
"Ángel Carranza 1115, Chacarita, Ciudad de Buenos Aires, C1427, Ciudad Autónoma de Buenos Aires",-34.58744697375474,-58.44406901235427
"Tte. General Manuel A. Rodríguez 2789, Paternal, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.59708969220286,-58.46386359499979
"Tres Arroyos 580, Villa Crespo, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.60343857023325,-58.45030468309263
"Tres Arroyos 765, Villa Crespo, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.604508749375135,-58.45224760163405
"Ángel Carranza 1176, Chacarita, Ciudad de Buenos Aires, C1427, Ciudad Autónoma de Buenos Aires",-34.58702998449422,-58.443739972283936
"Aguirre 1464, Chacarita, Ciudad de Buenos Aires, C1427, Ciudad Autónoma de Buenos Aires",-34.58929855366751,-58.44387017155757
"Aguirre 1464, Chacarita, Ciudad de Buenos Aires, C1427, Ciudad Autónoma de Buenos Aires",-34.58929855366751,-58.44387017155757
"Bella Vista 1119, Paternal, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.59747999654965,-58.46345001760099
"Acevedo 44, Villa Crespo, Ciudad de Buenos Aires, C1414, Ciudad Autónoma de Buenos Aires",-34.60097001148433,-58.44431999998368
"Acevedo 44, Villa Crespo, Ciudad de Buenos Aires, C1414, Ciudad Autónoma de Buenos Aires",-34.60097001148433,-58.44431999998368
"Avenida Juan B. Justo 2332, Villa Crespo, Ciudad de Buenos Aires, C1414, Ciudad Autónoma de Buenos Aires",-34.5932900088808,-58.4419800240742
"Avenida Estado de Israel 4645, Villa Crespo, Ciudad de Buenos Aires, C1185, Ciudad Autónoma de Buenos Aires",-34.600079979095646,-58.430579965203336
"Avenida de los Constituyentes 3716, Agronomía, Ciudad de Buenos Aires, C1431, Ciudad Autónoma de Buenos Aires",-34.5875442849844,-58.48624567174743
"Avenida San Martín 1691, Villa Crespo, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.60583000658352,-58.45298998917127
"Tres Arroyos 580, Villa Crespo, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.60343857023325,-58.45030468309263
"Tte. General Manuel A. Rodríguez 2151, Villa Crespo, Ciudad de Buenos Aires, C1416, Ciudad Autónoma de Buenos Aires",-34.599838588051426,-58.45548558923319
"Mariano Acha 929, Villa Ortúzar, Ciudad de Buenos Aires, C1427, Ciudad Autónoma de Buenos Aires",-34.58464001053229,-58.47201003621892
"Mariano Acha 929, Villa Ortúzar, Ciudad de Buenos Aires, C1427, Ciudad Autónoma de Buenos Aires",-34.58464001053229,-58.47201003621892
"Las Flores 1, Paternal, Ciudad de Buenos Aires, C1427, Ciudad Autónoma de Buenos Aires",-34.58985056923818,-58.46789972513943
"Terrada 3724, Agronomía, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.59260998507617,-58.4947799791092
"Avenida Federico Lacroze 4262, Chacarita, Ciudad de Buenos Aires, C1427, Ciudad Autónoma de Buenos Aires",-34.58677711688999,-58.45495548900747
"14 de Julio 949, Villa Ortúzar, Ciudad de Buenos Aires, C1427, Ciudad Autónoma de Buenos Aires",-34.58239998881817,-58.46188997778198
"Mariscal Francisco Solano López 3135, Agronomía, Ciudad de Buenos Aires, C1419, Ciudad Autónoma de Buenos Aires",-34.59541000174145,-58.49875995819399
"Valentín Virasoro 1635, Villa Crespo, Ciudad de Buenos Aires, C1414, Ciudad Autónoma de Buenos Aires",-34.60292001934858,-58.447980041824266
"Padilla 876, Villa Crespo, Ciudad de Buenos Aires, C1414, Ciudad Autónoma de Buenos Aires",-34.598365371848665,-58.444465731672366
"Charlone 142, Chacarita, Ciudad de Buenos Aires, C1427, Ciudad Autónoma de Buenos Aires",-34.58464001053229,-58.44749003576463
